Id,Predicted
2539,77.90975952148438
5121,77.90975952148438
5203,116.377685546875
5238,249.369873046875
6848,178.77670288085938
7322,116.377685546875
7726,178.77670288085938
7750,249.369873046875
8025,77.90975952148438
9783,116.377685546875
12048,91.002685546875
14287,249.369873046875
14290,178.77670288085938
14314,178.77670288085938
14322,249.369873046875
15711,249.369873046875
16421,116.377685546875
18127,249.369873046875
18728,116.377685546875
19601,178.77670288085938
20299,116.377685546875
20724,77.90975952148438
20853,178.77670288085938
20913,178.77670288085938
21293,178.77670288085938
22911,178.77670288085938
25406,178.77670288085938
27531,77.90975952148438
27659,178.77670288085938
28321,77.90975952148438
29013,77.90975952148438
29455,249.369873046875
32037,77.90975952148438
32100,178.77670288085938
32965,178.77670288085938
32969,178.77670288085938
33223,77.90975952148438
36121,77.90975952148438
36442,178.77670288085938
38638,249.369873046875
40039,77.90975952148438
42580,77.90975952148438
43957,77.90975952148438
44096,65.18515014648438
44212,116.377685546875
44221,249.369873046875
47926,249.369873046875
50447,178.77670288085938
51572,116.377685546875
53137,249.369873046875
55498,77.90975952148438
55982,77.90975952148438
57297,178.77670288085938
57618,249.369873046875
57874,249.369873046875
58059,116.377685546875
58467,116.377685546875
60164,249.369873046875
60666,116.377685546875
60794,249.369873046875
61406,116.377685546875
62427,249.369873046875
63299,77.90975952148438
63657,178.77670288085938
63719,77.90975952148438
64277,77.90975952148438
64837,116.377685546875
65562,249.369873046875
65615,178.77670288085938
66741,178.77670288085938
67299,178.77670288085938
68305,116.377685546875
68765,178.77670288085938
69921,77.90975952148438
71248,249.369873046875
72265,77.90975952148438
74073,178.77670288085938
77765,77.90975952148438
82638,249.369873046875
83446,178.77670288085938
84059,178.77670288085938
89621,178.77670288085938
93313,178.77670288085938
98663,249.369873046875
112435,77.90975952148438
117425,178.77670288085938
118061,178.77670288085938
120362,178.77670288085938
121861,178.77670288085938
123784,249.369873046875
132695,178.77670288085938
138216,178.77670288085938
140973,249.369873046875
144087,249.369873046875
145188,249.369873046875
148825,249.369873046875
150804,249.369873046875
151478,77.90975952148438
152263,249.369873046875
155296,178.77670288085938
161366,71.511474609375
162493,178.77670288085938
162508,178.77670288085938
163836,77.90975952148438
165824,71.511474609375
166541,116.377685546875
167482,249.369873046875
168546,249.369873046875
170420,249.369873046875
172700,116.377685546875
172870,116.377685546875
174966,249.369873046875
176135,178.77670288085938
180507,146.065185546875
188674,249.369873046875
193105,116.377685546875
193333,77.90975952148438
195233,77.90975952148438
195971,178.77670288085938
200645,91.002685546875
204833,77.90975952148438
206772,178.77670288085938
206957,178.77670288085938
208889,178.77670288085938
213272,77.90975952148438
219818,249.369873046875
220351,116.377685546875
220946,249.369873046875
221043,116.377685546875
221097,178.77670288085938
225297,249.369873046875
226021,178.77670288085938
227735,249.369873046875
230321,178.77670288085938
232618,249.369873046875
234184,249.369873046875
236788,178.77670288085938
239899,178.77670288085938
243708,178.77670288085938
246351,249.369873046875
250311,77.90975952148438
250536,116.377685546875
251262,77.90975952148438
251277,116.377685546875
253815,178.77670288085938
254409,178.77670288085938
255476,77.90975952148438
255601,178.77670288085938
256369,77.90975952148438
258686,71.511474609375
258740,116.377685546875
262343,249.369873046875
262405,178.77670288085938
262478,116.377685546875
263502,178.77670288085938
265506,249.369873046875
265831,249.369873046875
266756,249.369873046875
267376,116.377685546875
267652,77.90975952148438
268392,249.369873046875
268481,178.77670288085938
269889,71.511474609375
270231,71.511474609375
270345,249.369873046875
270680,77.90975952148438
271128,77.90975952148438
271694,249.369873046875
272026,249.369873046875
274376,178.77670288085938
276317,178.77670288085938
281756,178.77670288085938
282514,77.90975952148438
282977,77.90975952148438
283184,178.77670288085938
284208,77.90975952148438
286838,116.377685546875
287397,178.77670288085938
287408,249.369873046875
289288,249.369873046875
290457,249.369873046875
293004,249.369873046875
295231,77.90975952148438
295379,178.77670288085938
296361,71.511474609375
297962,77.90975952148438
298759,77.90975952148438
301034,116.377685546875
303345,249.369873046875
310338,116.377685546875
317905,178.77670288085938
320876,178.77670288085938
329064,178.77670288085938
333189,77.90975952148438
334607,178.77670288085938
335819,178.77670288085938
342995,116.377685546875
351530,178.77670288085938
353317,249.369873046875
359982,77.90975952148438
360400,116.377685546875
361803,91.002685546875
364785,77.90975952148438
369411,77.90975952148438
380416,178.77670288085938
380730,178.77670288085938
386555,68.922607421875
387377,249.369873046875
