Id,Predicted
2539,88.16279960556203
5121,90.23360066194526
5203,102.29322264776684
5238,265.828920749421
6848,167.87214269874673
7322,103.47458692530788
7726,164.69078211638615
7750,281.7616073946819
8025,88.06438896125047
9783,161.1066453854861
12048,115.3696496414915
14287,300.07775049626906
14290,181.1480510129361
14314,197.1100949185061
14322,284.19338859665146
15711,278.104518124332
16421,132.82615270428983
18127,274.97263883254055
18728,147.97709816392907
19601,163.10809598381002
20299,105.50523776323115
20724,84.71935572711186
20853,183.6113074319319
20913,162.1209757658831
21293,163.254332602259
22911,211.253427602263
25406,191.83800420065919
27531,71.47411245047658
27659,193.87642423677443
28321,84.67798601338673
29013,83.81607118328716
29455,272.4168153078016
32037,89.07457039507088
32100,165.04876267255207
32965,185.93134967824807
32969,188.92395257937753
33223,80.19411953329642
36121,90.10532575911417
36442,201.97356374317707
38638,295.5234506047673
40039,75.93936338881502
42580,85.73737335173355
43957,71.52003204946556
44096,110.1124341930388
44212,150.76745051273318
44221,216.2422275091207
47926,299.494007562732
50447,184.4392784958382
51572,154.43133913857443
53137,215.69761581335362
55498,72.21003698244625
55982,71.95149579532595
57297,205.59663064483328
57618,216.94400577056734
57874,278.0533019924626
58059,140.69949248607804
58467,157.62495488203098
60164,308.0431036201735
60666,139.77186838947085
60794,215.96971452778297
61406,104.66653357355219
62427,216.51999720696813
63299,71.47621849997276
63657,163.53663607248112
63719,81.54960773298004
64277,76.30274943356727
64837,113.03212403701602
65562,276.35652086213577
65615,182.39103840365297
66741,202.51334225035538
67299,165.94389102654816
68305,155.11610536578576
68765,204.23875066064923
69921,77.35590581696064
71248,234.88339866907265
72265,71.89756745709677
74073,171.05050820180048
77765,72.38504895127718
82638,291.1345249700466
83446,177.79965704103918
84059,162.1209757658831
89621,214.5072194220299
93313,197.65798134372798
98663,256.5190052839123
112435,85.29099456542241
117425,202.32681169139528
118061,206.10524103735588
120362,215.81339292964543
121861,163.06328999153635
123784,299.7583335595188
132695,162.24586261961633
138216,163.16544994813233
140973,278.7038966863279
144087,311.09643014712503
145188,215.96971452778297
148825,279.605093413036
150804,215.96971452778297
151478,71.52511432274676
152263,286.29192847841915
155296,170.95690286125867
161366,138.0709395832843
162493,163.8745393719175
162508,178.03371208518092
163836,87.6433126487626
165824,144.2952682733547
166541,134.2995898856893
167482,219.81667353134264
168546,233.07225382136085
170420,216.51515475736687
172700,156.46222429127653
172870,139.11942984766364
174966,209.02978469785296
176135,189.77155260483403
180507,203.16495994952405
188674,216.78849627252143
193105,143.77504573413134
193333,90.3517044942233
195233,71.14428403556117
195971,200.87135178376812
200645,103.62093834196754
204833,80.3567320299716
206772,200.97732399670483
206957,173.67176485058062
208889,163.49090234299447
213272,71.07742973558881
219818,257.3305938451409
220351,141.39733060664202
220946,258.9141803452259
221043,102.29322264776684
221097,212.93601794314986
225297,215.96971452778297
226021,180.37567154538397
227735,277.5062749669837
230321,166.59794512457577
232618,302.3768888236716
234184,254.642835914688
236788,170.4480285968725
239899,161.51788111605055
243708,173.55339790173304
246351,216.78849627252143
250311,71.95149579532595
250536,162.25148431559597
251262,82.92241259887932
251277,148.7716959943767
253815,172.90274043555033
254409,162.28832010467755
255476,83.4504544807209
255601,212.79971421995015
256369,82.40500002081839
258686,64.31173500624055
258740,102.09813947218942
262343,214.9227902735773
262405,165.37364735712873
262478,158.9259908116624
263502,161.28811639657803
265506,215.15466118522016
265831,237.5436167828068
266756,209.55368304819962
267376,107.9237439287495
267652,86.74438558386558
268392,226.34099992783797
268481,161.22524540271573
269889,64.20269075379028
270231,66.29836792461771
270345,220.0145654243408
270680,88.16279960556203
271128,72.74901992418778
271694,204.46704000808575
272026,235.1557791624403
274376,212.76672354023898
276317,217.86217853403997
281756,162.1209757658831
282514,73.2522230454763
282977,83.24713725926371
283184,220.2182768385515
284208,72.80184666944558
286838,102.29322264776684
287397,167.43043322683775
287408,218.86770542982578
289288,274.82823139143056
290457,246.69171335811433
293004,216.78849627252143
295231,73.66116435472682
295379,162.28832010467755
296361,66.75317839336148
297962,87.9662621681008
298759,71.52511432274676
301034,141.18038199054172
303345,302.58800816062313
310338,153.3743422426527
317905,189.09290488214504
320876,207.95678393589148
329064,162.16219045021907
333189,72.44695872645872
334607,161.22524540271573
335819,215.13073915787467
342995,121.46000137954832
351530,165.81540230650626
353317,260.3208265011597
359982,74.27815027062141
360400,125.20596679828358
361803,95.86222676729908
364785,71.52511432274676
369411,71.47525698881142
380416,202.0635747512782
380730,161.22524540271573
386555,102.38842507227798
387377,220.05462518462662
393016,121.92189845099347
394026,72.16972098376873
397034,150.96858714595925
398281,274.2793797428121
404502,74.59011720866732
430665,216.78849627252143
431865,291.81162139243213
433218,163.3274915854979
437906,215.69761581335362
438513,171.38772501101096
443646,225.11267330035832
447766,102.78125387783437
448048,66.5434820618315
453161,162.24586261961633
454763,277.1867765001547
454929,235.61782328391405
455734,221.4882959787304
457829,216.78849627252143
461050,170.57582937051927
467634,17.30605985226302
476570,209.92982263749496
478949,216.2422275091207
479002,165.84705143584455
479285,69.83930216931871
483414,82.44381213884851
484728,164.54461335345343
486350,162.03978919793627
488083,162.24586261961633
490011,87.21855814497769
491977,303.4437980619911
495249,64.28777072144337
498120,91.25391100973906
503460,79.1821849902171
503529,216.2422275091207
505315,71.47625503472175
506121,104.35650816246908
507393,82.76174370755479
514457,187.7016218901142
518566,139.624964809791
519310,67.012089252167
521806,140.52990991426537
528485,74.86733850862457
532749,166.95664463923652
533625,162.2038194014635
539160,220.81042507735071
539350,216.51515475736687
544039,161.7686856177374
545261,88.77023253165952
546383,66.1023385592107
546573,235.87394141155983
548184,88.16279960556203
550777,314.3559524968236
552141,244.530177039233
557487,161.8823872649436
564049,209.02978469785296
565814,71.52511432274676
567195,162.1209757658831
575061,72.45207033324871
577324,211.34829171948874
577824,89.9900695867554
578267,127.18564518094709
580323,111.80993109193693
581421,71.87287695765721
582372,136.97865218701907
585937,193.585296511928
588677,196.69255194453908
591135,162.25148431559597
592853,135.39468214551133
593320,112.41794255512889
594732,264.102304750193
595321,71.95149579532595
597624,162.16219045021907
606269,225.32017984344398
607735,218.96483921422472
607781,218.9055270344981
609213,162.1209757658831
611009,252.2610590010864
616585,188.92395257937753
618916,162.16219045021907
619122,87.72824583977437
635662,72.1113758694667
637228,76.67535816356572
651475,144.09769642437777
651648,223.24977586703116
655472,162.2038194014635
658008,194.1159969178304
658366,287.7779547463206
658932,58.16125910346136
660036,102.32470886942345
668400,103.27485252928025
669831,105.26638551434714
670767,79.20094313352949
671496,71.95149579532595
674692,91.33330570666116
679769,59.76480561428005
680998,282.25027434905945
681518,118.7422668204772
682122,213.62276493235984
683681,289.9805019881183
684808,275.78811591329486
684991,293.1843698877421
690349,162.24586261961633
692137,185.83268555184486
695002,287.59118424324646
697923,104.95960424786007
698514,213.53235317804115
698882,71.52511432274676
700530,241.58035456372875
700916,199.06822990580906
702440,202.95463723443802
702551,321.1690608451621
704838,175.52404451818472
712136,114.43113178027947
712260,83.41123170073865
714028,170.677598877043
718761,72.1499887611728
721762,267.7003972597978
727835,73.75829410873281
731316,216.78849627252143
735677,223.17382713305145
747419,162.28832010467755
749455,111.10352275730462
753991,196.74968634147004
754353,124.31082626904903
755703,71.95149579532595
760303,278.2503434825643
763600,71.95149579532595
764052,146.76022710050523
765203,57.25166968866327
765315,79.58198854321851
769279,103.27485252928025
769448,199.31696858213647
772362,253.35855851196686
772679,320.37787632960885
773041,98.35050928515128
775280,227.48862191632836
778381,88.16279960556203
782554,231.81011350865563
786685,288.8106179985341
794245,76.66903360965206
795198,122.95640102561025
795641,58.16125910346136
796232,162.16219045021907
796523,163.9207865717087
798128,216.2422275091207
799829,216.51515475736687
799924,162.28832010467755
802677,215.96971452778297
808705,205.15336610107525
808774,167.9961703748415
810346,74.94776557681575
810681,162.1209757658831
811450,88.49440331517617
813793,232.22886068884574
814327,151.80018195092092
817113,81.11121518089097
818337,66.42558077826047
819206,128.35577780985255
823631,128.55956003462893
824421,71.09914711707597
825486,221.28898634411266
825545,109.85646778075514
826307,97.23729452973419
826603,71.51490481460552
829935,217.80457556051874
834968,162.1209757658831
836720,189.1366510121536
841075,161.73161360248548
846799,83.52386436123373
848087,174.163913727846
848170,162.16219045021907
849409,162.1209757658831
850712,268.4491274005409
851130,135.46076361658135
853900,179.83982545566627
854253,188.88324185709385
855206,102.88095777594965
856440,215.15466118522016
864790,154.27807110355872
865355,151.71866275863064
867721,71.92501091279068
872035,164.5258103659449
875111,162.2038194014635
887129,164.69078211638615
888583,205.79174890436434
894063,80.61109824314543
898861,171.1862164914511
900383,60.794010118594855
904060,218.34261732100305
906058,147.68431401178995
918239,71.37033092345405
919491,74.41759243014754
919830,124.11119640600393
921624,163.0921605491469
924658,51.36612593772324
929032,71.95149579532595
931642,138.84746373606202
940116,82.28857089356151
941179,223.41427696126024
944049,227.48862191632836
951365,180.0452364554155
953951,250.39756922140938
958444,176.8342433450243
959871,73.18404630238571
960210,88.16279960556203
964379,214.0939760675122
972426,80.63159671701054
973653,253.39121130328587
975990,223.14031395491327
981494,216.78849627252143
983625,274.8980702034216
984721,186.24237535059405
990130,188.71496055638704
1001147,75.12271953698014
1001447,127.12675988158045
1002469,314.7452986025998
1009973,221.30807555513817
1018529,200.84669486918244
1021491,182.55621667772982
1021957,72.68858406844046
1023181,84.23096809244676
1029482,153.14496713219748
1029808,162.1209757658831
1030254,78.09663230115586
1032610,276.35652086213577
1032611,162.59448552918207
1037016,72.80550154120957
1046443,68.52089297488286
1054201,280.35403815577934
1056256,222.9213005479139
1059891,162.69345011622931
1066769,137.39325632423498
1077179,297.59820804928285
1080543,217.80614277326515
1089240,142.6811984158798
1089542,71.52511432274676
1091582,71.05962175085146
1102858,205.34263694972395
1102942,306.5816413611808
1107976,69.09747524029707
1112070,87.40309417296768
1114409,162.59448552918207
1130138,219.77666542092527
1131804,288.43193248237816
1133296,266.88279889258763
1138455,215.96971452778297
1145288,309.8590708642825
1148978,147.53629062636014
1150398,71.75354564617247
1150594,307.5587812977225
1151582,102.4887200902527
1155475,201.18725359630452
1155885,200.06167637386085
1166947,166.8610621471494
1170268,162.24586261961633
1171566,131.71084719705735
1171716,93.19625314653024
1177971,135.60003850108643
1180537,264.34597653035985
1180618,305.2078279211644
1183667,218.07969378422118
1186569,67.88900465942206
1189378,249.58323095024366
1195198,164.32783774716864
1196791,128.525023318382
1213991,105.09910221249238
1217046,206.04618246820178
1217670,193.99246562057837
1227528,190.34701929189094
1251681,166.18740386485587
1252826,218.59142317127615
1255828,131.82236730509788
1263964,140.0318283888068
1267186,102.09813947218942
1267945,83.42183274204375
1281023,102.4887200902527
1281054,216.2422275091207
1291020,83.25973452576338
1292428,105.3355803523443
1294973,104.70383221801306
1297663,215.96971452778297
1300097,71.09914711707597
1303850,217.21793952190455
1304181,103.70796875042761
1305265,213.88625434664226
1307095,105.40614431047247
1308308,315.6862099604648
1309148,91.08818673773844
1313711,193.46033963927735
1320550,314.0812019756899
1325432,69.58804258893494
1330056,87.5765935071211
1331960,202.0034315348868
1334633,215.96971452778297
1338362,283.60885728690096
1342507,208.95224481487998
1347478,71.88806756166264
1359438,191.49976632523916
1363957,163.41537384098177
1374457,96.50295918946604
1391683,102.68463179964698
1392673,196.5153432487148
1399187,266.71846621253223
1399448,285.1183528377378
1402084,171.9346657945768
1404510,71.58536348513955
1404828,71.52511432274676
1411811,305.55126764879435
